64;3207MZ;85114;427665
64;3961DD;151525;442457
64;7551KA;250601;476660
65;1231DB;137948;468555
65;1693DH;139680;527450
65;1761GB;117021;541872
65;2032GC;105130;488226
65;5423VV;178714;398687
65;6852JX;191824;440069
65;7741GA;246949;520265
65;9205BD;200172;567487
66;1964ED;106229;502349
66;2316XE;93362;464888
66;3033EN;91982;437992
66;3079TW;96967;432344
66;4506JL;15513;378373
66;7751EG;247175;524329
67;1061GJ;117988;488290
67;1079KG;122269;484363
67;1422PS;115884;473613
67;2151ME;103480;475445
67;3142AH;76804;438497
67;3436CD;133679;450046
67;3904SL;165130;448583
67;9744GP;229581;580456
68;1357HC;144853;482684
68;2953AD;104687;431474
68;3971CA;147844;451611
68;5611BJ;161066;383510
68;7206GJ;210042;460147
69;5966NS;195995;383516
69;7322GM;195647;470799
70;2573ZM;79387;453513
70;4901EV;119082;406395
70;5672GM;166289;386222
70;7004CT;218361;440397
70;9205AR;199908;567370
71;1018AW;123210;486667
71;2151WD;102453;475613
71;2672EA;74995;445839
71;5261TG;148682;406737
72;5931NW;207236;372812
72;6431XX;193428;326064
72;7941DB;209201;523464
72;9901EZ;252670;594080
73;1161TB;111624;487895
73;1625BK;132114;519192
73;2981AA;100477;431133
73;3192CB;84277;430226
73;4141EB;135402;433885
73;9736PD;236079;585151
74;1072XW;121117;485541
74;1311JA;140648;486791
74;3319HN;108402;423239
74;7245PK;220855;468047
75;1071AS;120539;485307
75;1946RM;106908;500699
75;5931NX;207223;372881
75;7335HC;193604;467934
76;1065KS;116551;485579
76;1967JB;107929;500799
76;3723NC;141522;459869
76;5236AC;150650;415637
76;6521KN;188633;428235
76;9727HN;233430;580553
77;6641NC;180692;430630
77;9642BS;253787;568848
78;1822LD;113133;518505
78;3076LK;96007;432548
78;3312EN;106058;424532
78;7123AG;237738;436919
79;2711PP;93750;453162
79;2982VV;100174;431958
79;3531EP;135146;455947
79;4301ZP;52007;408194
80;1016TZ;120483;486994
80;1051KB;119717;488132
80;2548ZN;80135;448325
80;3723NK;141790;460116
80;6413SZ;194842;325690
81;1382KM;130229;480254
81;1871CM;107839;525131
81;2625GG;83648;445194
81;3851BG;170395;477911
81;7513GB;257290;470147
82;3961HZ;150444;442586
83;1098GM;124346;485231
83;2224JE;88182;467979
83;2371HH;103418;468989
83;2562XC;78977;454691
83;3119TG;86334;437711
83;5703JA;175134;388377
83;6291GZ;199707;309395
83;7913TA;232381;520990
83;9718JL;232647;581789
84;2986AA;103458;430345
84;3014RM;91720;436818
84;3314ZD;104905;424200
85;1023NA;125524;488821
85;4128CP;131402;442001
85;6162GB;186034;331751
85;6451AC;196567;331848
86;2517HE;79350;455658
86;3011VX;92921;436648
86;5142WH;134439;411332
86;5481GK;157086;403965
86;6662EZ;185508;436706
86;6717MN;173318;448148
86;8031GK;201950;504020
86;9405PC;230791;556856
87;1222JH;141284;472472
87;5804XV;195275;394029
87;7333KT;195462;466968
87;8355AD;201713;528750
87;9164MC;183074;607665
88;2951CM;104755;431022
88;6274NN;186817;312422
89;1098LH;124618;484646
89;3144PA;76384;438476
89;5921AK;207359;375702
89;7576WN;257923;482097
90;1075SZ;118613;484831
90;1778KM;123985;545019
90;2542XG;77687;450162
90;2622LG;82955;444057
90;3076DR;94673;432618
90;3452JE;129183;456719
90;3905GS;166893;449396
90;5021WL;133577;395837
91;1784MG;111769;550221
92;8224ZG;161513;503066
93;1076PX;119399;484205
93;1562WP;111755;501806
93;2332ZP;91252;463835
94;1066SJ;115035;484288
94;1813DM;111828;514636
94;2514CW;81317;455675
94;2675AZ;75453;447266
94;3155DJ;77075;440412
95;1851WV;109106;511764
95;3071RS;94761;436210
95;4381HW;28726;385439
96;3072LZ;92436;434913
96;3078BK;97680;433413
96;5623MH;161821;385712
96;6142AN;185778;333959
97;1186XD;119577;477077
97;7071GM;222784;434842
98;3086KR;91489;431893
99;1066SP;115321;484410
99;3402PG;130099;450791
99;3552CS;135334;457702
99;5481AC;158313;403255
99;5751HS;182398;385877
99;7327DJ;196527;467027
99;8935RB;184575;577975
101;5042WN;131506;398182
101;5614HC;162318;382023
101;7544DD;256878;468185
102;3233SL;66219;436281
102;3442GK;119774;454807
102;8608EB;172810;559899
103;1065EG;117219;485494
103;4462LB;50898;390150
103;7574AL;260494;480501
103;7981KA;219643;542469
104;1056CE;119105;487591
104;1782JL;112590;551944
104;2975BE;119262;433830
104;3764VK;148990;465589
104;7581PW;264388;476902
105;3073ZC;93794;434563
105;6102AT;190535;345125
105;7522EE;256916;472805
106;3205BL;83255;428071
106;6413EX;195019;325391
107;8091DE;197459;497533
108;1628XA;135851;517935
108;2624EC;84001;446305
108;3111PB;86900;437216
108;5046MK;133110;398036
109;1102CE;125451;480572
109;4461WB;51992;391142
109;4708KT;88410;392016
110;2114EE;99669;481635
110;4251JZ;120401;424338
111;1402LR;140358;475810
112;3555VP;133819;458474
112;3607KG;129541;461436
113;1383DM;131418;478958
113;2273GR;84620;455365
113;2715VG;92543;452545
114;8031MD;202550;504160
115;5701JC;174415;388205
116;1175RE;112195;484768
116;2901GJ;98489;436800
116;3054GG;93627;441435
116;4872BR;103714;398806
117;5122GJ;123173;400853
117;7581GJ;265947;475833
118;3248BC;63583;420955
118;3995XJ;140618;447637
118;6523RN;188464;427393
118;9223KZ;205966;574579
120;2724RG;94850;453232
120;3051GX;92393;440033
121;3083XL;92139;433360
122;1447ZM;126252;499735
122;3328TD;105443;421353
122;3521DB;135836;454784
122;3901JG;166653;447851
122;8255CH;172397;509292
123;2032KG;105482;488170
123;5235LL;149244;415669
125;3544CV;132364;455782
126;3781PL;173321;467166
127;5531SV;143138;375950
128;2719CL;92550;450946
128;3014PV;91876;437012
129;5951EP;206550;370025
130;2402XT;106114;461668
131;2231DH;90424;466875
132;1034BE;122633;490982
132;2266NK;87689;455237
132;6511DS;187539;428627
133;2771XV;106925;455373
133;4382VG;29202;386442
134;1079NK;122258;483780
135;1448KS;124497;501766
135;7443GC;229751;488072
136;3328EE;106110;421241
136;7711GT;214895;512059
137;1015SN;120410;487564
138;1503NZ;117783;495141
138;3071AZ;93855;435968
138;3772DC;168698;461057
139;8084HE;189467;491095
140;1272KX;144511;478256
140;1611LS;145585;523658
140;2011BX;104235;487936
141;1507AE;115437;494154
141;2324AE;92248;461985
141;7826ET;261309;532334
142;1057DB;118645;486438
142;1502AL;117076;495037
143;9617AD;240817;581072
144;2051KN;102873;489658
144;3117AX;86197;436602
144;7204MN;211007;460894
145;1508HB;116269;497228
145;5261CV;148662;407648
145;7417AG;209533;474308
146;2282JH;83158;451895
147;5702KL;174316;389363
148;1966ND;106998;501684
149;1015BH;121059;487598
149;7004DN;217989;441096
149;7622CD;247802;480641
151;6524NX;187850;427071
152;5342EG;165179;418260
152;7161WD;239532;461758
152;8265HL;189131;507238
152;9641HJ;255069;569516
154;7557KE;251814;477112
155;3083KH;92194;433296
155;3137HB;83492;439078
155;3515BG;136674;457461
157;6224GN;177995;317891
158;3437JC;133865;451713
158;6921SN;199108;440818
159;5141JR;132406;411299
159;6741AE;170851;455450
161;1059EB;118503;484823
161;2591HE;84911;457082
161;5611CB;161886;382897
162;2274HN;84680;454422
163;2806EG;109452;446993
164;2623MS;84541;444362
166;1025SP;123900;490145
166;2251BK;90484;460025
166;3812BD;153685;463229
166;4814SV;110629;399905
166;7573AK;260426;481187
167;2624CX;84355;445411
168;9205AT;199717;567501
170;5011JC;134258;400173
172;1017WK;121962;486123
173;2261ZB;87323;457379
175;1215PZ;138868;469143
175;3314CT;104596;423400
176;5041LJ;133289;397059
179;3755EP;146300;474251
181;1273RH;146807;478961
184;1021NX;123008;488581
184;8076PA;182385;482672
185;2492KC;87573;454135
186;3145RK;75609;439401
188;5025JM;133006;395725
188;9737HN;235325;585761
189;1025CW;124365;490436
189;2612CD;84327;449082
189;6991WP;198726;446244
190;7413AW;207421;475499
191;1111GC;126492;483615
191;4811TS;112048;399939
192;1944NX;104263;500939
194;1693AK;139967;526969
195;1689WE;134707;521153
195;7811AT;256411;533703
196;3068WS;97660;441819
196;9722GZ;235044;579356
200;6661PC;187210;437183
202;6571GC;190573;426573
204;3063TB;95310;435963
204;5632NH;162543;387834
204;6707GS;174122;442489
207;2587WL;79445;458862
207;3034EL;93758;438366
209;1824XE;111609;517818
209;3331GT;103866;426042
210;1357PE;143705;482992
214;2902EG;98876;437640
214;3077MJ;95720;434646
215;1106GJ;126692;479151
215;5401DC;170696;407327
217;2518DJ;80643;455930
218;2408TK;104326;459230
219;7545LR;255740;471014
221;1068PJ;115418;486434
227;1216SE;138716;469613
227;6001GS;177048;362767
229;2405AS;105298;460038
231;2906TG;98648;438823
233;8232DC;160622;502376
239;1102SX;125147;481121
241;7591NT;267097;491849
242;2546CW;78531;452579
244;4817TR;115268;399679
245;9036JL;173223;580819
251;2101TJ;102492;484799
253;6961LL;198987;456163
255;3564AP;136106;459020
259;2334EL;93370;465119
260;3071BM;94667;435590
261;2681SK;71807;449846
262;6412HJ;195311;323464
264;1073GK;121575;485043
265;3027BN;89995;436851
267;1019CZ;124477;487472
268;1443VJ;126420;502232
268;1831BH;111691;519710
270;1021PH;123057;488623
273;2562SJ;78698;454178
274;1611AN;145984;523537
274;3125BK;87154;438747
274;4336AN;31707;390165
277;3079EH;96770;432753
280;3081LR;92693;434360
280;6436AM;192343;327339
280;8077RK;179734;487015
283;3222VK;68538;428804
284;3066AM;97477;439227
286;3192DR;84490;429802
289;3076CT;95210;432542
299;1243JX;136808;474305
301;3971GM;149375;452767
301;6709RX;172833;441994
302;1102VE;124941;481398
311;2596HA;82728;456866
312;3532BP;134838;456489
312;5703JK;176309;388840
315;1102TD;124728;481252
315;3151AK;68522;444078
315;5403AJ;172067;407782
319;2523BH;82019;452856
326;1507AP;114952;493941
327;9406AK;232927;557722
331;1055LZ;118699;488241
338;1016HZ;120605;486851
341;1016EH;120799;486935
348;6922ER;197575;439381
353;4623TP;80569;389764
361;3023DJ;90671;436064
371;2516LK;82164;454274
372;1053KJ;119039;486244
372;3701VT;145344;455532
385;4811DW;113060;399783
397;5612BJ;161216;384394
406;5464PA;166425;404572
408;3762VX;147845;464888
415;3543BR;131191;457212
418;7535BT;259529;470013
419;9406BD;233181;557240
422;2531NB;80848;451760
422;3079BD;96212;432962
425;1023BM;124845;489154
425;3112AR;87309;436694
430;2651LP;92648;449444
435;3086LV;91516;431763
441;3078HG;96929;434251
443;2563JB;78365;454698
465;2903HM;100135;438451
465;9404HT;235126;555919
484;3086AA;92334;432480
507;3071AK;94248;435950
507;3816KR;156853;462616
510;6883AD;195563;444998
511;7423AE;210948;473951
512;2743KG;103549;450039
537;1067PV;114969;487653
574;1566BZ;111466;498792
588;3371ED;117995;426009
590;5344TX;162968;418097
620;1103BG;126596;481838
624;7322CS;195606;471374
712;1723HM;115989;524677
722;7823RS;259517;535375
739;1019BW;123894;487598
741;5563VB;156760;370592
794;6413MR;194705;324711
826;4532JD;47807;372828
827;3083LT;93366;433573
909;1102MH;125299;480668
946;5627AD;158638;387562
960;2518JX;79385;455748
1008;1112XZ;125762;482100
1045;2551BR;75444;452849
1415;2555BK;76181;453595
1426;6605BH;178435;423559
1513;6605KM;178442;423336
3042;6545KT;183418;426980
3233;1112XC;125677;482401
8021;4241WS;127626;431241
8053;5923AC;207938;374849
8263;5504EM;155558;378816
23201;5623DS;160843;385016
